radio,mcc,mnc,Company,lac,cid,changeable_0,long,lat,range,sample,changeable_1,created,updated,avgsignal
UMTS,404,5,Vi (Vodafone Idea),3030,1423277,0,72.875748,21.064224,1000,2,1,1458601511,1472255057,0
UMTS,404,5,Vi (Vodafone Idea),3030,1425089,0,72.90733337,21.07521057,1000,1,1,1449464841,1449464841,0
UMTS,404,5,Vi (Vodafone Idea),3030,1415727,0,72.96226501,21.16996765,1000,1,1,1451927543,1451927543,0
UMTS,404,5,Vi (Vodafone Idea),3030,1421199,0,72.8427887,21.19194031,1000,1,1,1439981784,1439981784,0
UMTS,404,5,Vi (Vodafone Idea),3030,1421387,0,72.8578949,21.18644714,1000,1,1,1429313292,1429313292,0
UMTS,404,5,Vi (Vodafone Idea),3030,1416957,0,72.832489,21.177521,1000,2,1,1458601510,1477031623,0
UMTS,404,5,Vi (Vodafone Idea),3030,1426028,0,72.90184021,21.02165222,1000,3,1,1458601511,1483965263,0
UMTS,404,5,Vi (Vodafone Idea),3030,1421197,0,72.8427887,21.1933136,1000,1,1,1436786429,1436786429,0
UMTS,404,5,Vi (Vodafone Idea),3030,1415748,0,72.96226501,21.17134094,1000,7,1,1458601510,1477940292,0
UMTS,404,5,Vi (Vodafone Idea),3030,1415818,0,72.978352,21.086001,1000,7,1,1458601510,1487299217,0
UMTS,404,5,Vi (Vodafone Idea),3030,1424329,0,73.10920715,21.12052917,1000,1,1,1448801765,1448801765,0
UMTS,404,5,Vi (Vodafone Idea),3030,1420651,0,72.875159,21.072464,1000,7,1,1458601510,1483965263,0
UMTS,404,5,Vi (Vodafone Idea),3030,1421459,0,72.84965515,21.14112854,1000,1,1,1449464841,1449464841,0
UMTS,404,5,Vi (Vodafone Idea),3030,1421137,0,72.83317566,21.1782074,1000,1,1,1443655648,1443655648,0
UMTS,404,5,Vi (Vodafone Idea),3030,1421217,0,72.8427887,21.18095398,1000,2,1,1458601511,1485383142,0
UMTS,404,5,Vi (Vodafone Idea),3030,1421129,0,72.83592224,21.17546082,1000,12,1,1458601510,1469179326,0
UMTS,404,5,Vi (Vodafone Idea),3030,1425480,0,72.95127869,21.17546082,1000,3,1,1458601511,1459077541,0
UMTS,404,5,Vi (Vodafone Idea),3031,1453319,0,72.86338806,21.21116638,1000,1,1,1451114813,1451114813,0
UMTS,404,5,Vi (Vodafone Idea),3030,1434709,0,72.880325,21.054611,1000,3,1,1458601511,1483364939,0
UMTS,404,5,Vi (Vodafone Idea),3030,1434538,0,73.04328918,21.13426208,1000,1,1,1457931080,1457931080,0
UMTS,404,5,Vi (Vodafone Idea),3030,1429767,0,72.84690857,21.14936829,1000,1,1,1449464958,1449464958,0
UMTS,404,5,Vi (Vodafone Idea),3030,1600786,0,72.8276825,21.1782074,1000,2,1,1458601511,1469705524,0
UMTS,404,5,Vi (Vodafone Idea),3030,1438149,0,72.91419983,21.18370056,1000,4,1,1458601511,1475398573,0
UMTS,404,5,Vi (Vodafone Idea),3030,1429768,0,72.84828186,21.1466217,1000,3,1,1458601511,1473210250,0
UMTS,404,5,Vi (Vodafone Idea),3030,1428569,0,72.9650116,21.18644714,1000,4,1,1458601511,1477940292,0
UMTS,404,5,Vi (Vodafone Idea),3030,1431618,0,72.845192,21.10817,1000,4,1,1458601511,1484384849,0
UMTS,404,5,Vi (Vodafone Idea),3031,1453630,0,72.9032135,21.21253967,1000,1,1,1453767275,1453767275,0
UMTS,404,5,Vi (Vodafone Idea),3031,1453619,0,72.87025452,21.23176575,1000,1,1,1438044495,1438044495,0
UMTS,404,5,Vi (Vodafone Idea),3031,1453159,0,72.90458679,21.23313904,1000,1,1,1454807685,1454807685,0
UMTS,404,5,Vi (Vodafone Idea),3030,1434707,0,72.9032135,21.06285095,1000,1,1,1456178388,1456178388,0
UMTS,404,5,Vi (Vodafone Idea),3030,1437647,0,72.8427887,21.20018005,1000,1,1,1441578108,1441578108,0
UMTS,404,5,Vi (Vodafone Idea),3031,217166,0,72.86201477,21.21528625,1000,1,1,1450022339,1450022339,0
UMTS,404,5,Vi (Vodafone Idea),3031,1456035,0,72.85652161,21.19880676,1000,1,1,1453009491,1453009491,0
UMTS,404,5,Vi (Vodafone Idea),3030,1431569,0,72.83729553,21.20429993,1000,1,1,1436310999,1436310999,0
UMTS,404,5,Vi (Vodafone Idea),3031,1453160,0,72.90184021,21.23039246,1000,1,1,1445715712,1445715712,0
UMTS,404,5,Vi (Vodafone Idea),3030,1431568,0,72.84416199,21.19880676,1000,1,1,1436064464,1436064464,0
UMTS,404,5,Vi (Vodafone Idea),3031,1456103,0,72.87574768,21.22077942,1000,1,1,1454985225,1454985225,0
UMTS,404,5,Vi (Vodafone Idea),3031,1470246,0,72.916947,21.240695,3140,2,1,1458601512,1486007858,0
UMTS,404,5,Vi (Vodafone Idea),3031,1457513,0,72.89222717,21.23313904,1000,1,1,1449317019,1449317019,0
UMTS,404,5,Vi (Vodafone Idea),3031,1486523,0,72.87162781,21.21940613,1000,2,1,1458601512,1489580698,0
UMTS,404,5,Vi (Vodafone Idea),3031,1486545,0,72.88536072,21.223526,1000,2,1,1458601512,1486007858,0
UMTS,404,5,Vi (Vodafone Idea),3031,1457014,0,72.89909363,21.22489929,1000,1,1,1447890769,1447890769,0
UMTS,404,5,Vi (Vodafone Idea),3031,1457114,0,72.86476135,21.21528625,1000,11,1,1458601511,1488764728,0
UMTS,404,5,Vi (Vodafone Idea),3031,1474845,0,72.884674,21.222839,1000,2,1,1458601512,1459688470,0
UMTS,404,5,Vi (Vodafone Idea),3031,1486065,0,72.85102844,21.20429993,1000,1,1,1451036655,1451036655,0
UMTS,404,5,Vi (Vodafone Idea),3031,1503783,0,72.88124084,21.22215271,1000,2,1,1458601512,1459688470,0
UMTS,404,5,Vi (Vodafone Idea),3032,1588405,0,72.83987,21.187649,1000,8,1,1458601512,1491302569,0
UMTS,404,5,Vi (Vodafone Idea),3032,1587245,0,72.824478,21.196518,1000,3,1,1458601512,1478687011,0
UMTS,404,5,Vi (Vodafone Idea),3032,1588388,0,72.8263092,21.20429993,1000,2,1,1458601512,1459582057,0
UMTS,404,5,Vi (Vodafone Idea),3032,1587125,0,72.830135,21.183406,1000,14,1,1458601512,1491223282,0
UMTS,404,5,Vi (Vodafone Idea),3032,1587717,0,72.83317566,21.19194031,1000,4,1,1458601512,1473079860,0
UMTS,404,5,Vi (Vodafone Idea),3032,607391,0,72.80708313,21.18919373,1000,2,1,1458601512,1459049081,0
UMTS,404,5,Vi (Vodafone Idea),3032,1587856,0,72.81532288,21.18782043,1000,11,1,1458601512,1485687505,0
UMTS,404,5,Vi (Vodafone Idea),3032,1588357,0,72.83180237,21.19880676,1000,1,1,1453119642,1453119642,0
UMTS,404,5,Vi (Vodafone Idea),3032,1588156,0,72.82081604,21.19056702,1000,6,1,1458601512,1473064548,0
UMTS,404,5,Vi (Vodafone Idea),3032,1587195,0,72.82905579,21.18919373,1000,1,1,1449182234,1449182234,0
UMTS,404,5,Vi (Vodafone Idea),3032,1587096,0,72.82218933,21.19194031,1000,1,1,1452206525,1452206525,0
UMTS,404,5,Vi (Vodafone Idea),3032,1586896,0,72.83729553,21.20429993,1000,2,1,1458601512,1477395338,0
UMTS,404,5,Vi (Vodafone Idea),3032,1587636,0,72.85102844,21.19468689,1000,2,1,1458601512,1459049081,0
UMTS,404,5,Vi (Vodafone Idea),3032,1588487,0,72.83592224,21.20155334,1000,2,1,1458601512,1477363929,0
UMTS,404,5,Vi (Vodafone Idea),3032,1588665,0,72.83042908,21.20429993,1000,1,1,1455838757,1455838757,0
UMTS,404,5,Vi (Vodafone Idea),3032,1502086,0,72.85102844,21.1933136,1000,1,1,1451927557,1451927557,0
UMTS,404,5,Vi (Vodafone Idea),3032,1588046,0,72.83454895,21.19468689,1000,1,1,1450022339,1450022339,0
UMTS,404,5,Vi (Vodafone Idea),3032,1587936,0,72.82493591,21.20567322,1000,1,1,1447537929,1447537929,0
UMTS,404,5,Vi (Vodafone Idea),3032,1609316,0,72.82493591,21.18644714,1000,9,1,1458601513,1477294138,0
UMTS,404,5,Vi (Vodafone Idea),3032,1613217,0,72.811203,21.18507385,1000,21,1,1458601513,1484016846,0
UMTS,404,5,Vi (Vodafone Idea),3032,1613637,0,72.8427887,21.1933136,1000,6,1,1458601513,1492036356,0
UMTS,404,5,Vi (Vodafone Idea),3032,1609276,0,72.8263092,21.20704651,1000,1,1,1447537929,1447537929,0
UMTS,404,5,Vi (Vodafone Idea),3032,1588755,0,72.83180237,21.19880676,1000,2,1,1458601512,1467144347,0
UMTS,404,5,Vi (Vodafone Idea),3032,1589177,0,72.820816,21.195889,1000,8,1,1458601512,1483163614,0
UMTS,404,5,Vi (Vodafone Idea),3032,1606285,0,72.842789,21.19915,1000,8,1,1458601513,1491317084,0
UMTS,404,5,Vi (Vodafone Idea),3032,1609317,0,72.82493591,21.18919373,1000,6,1,1458601513,1466610516,0
UMTS,404,5,Vi (Vodafone Idea),3032,1606159,0,72.82356262,21.19056702,1000,9,1,1458601513,1464583793,0
UMTS,404,5,Vi (Vodafone Idea),3032,1613590,0,72.83729553,21.20704651,1000,1,1,1454760010,1454760010,0
UMTS,404,5,Vi (Vodafone Idea),3032,1609277,0,72.82493591,21.2084198,1000,1,1,1449535031,1449535031,0
UMTS,404,5,Vi (Vodafone Idea),3032,1609495,0,72.82905579,21.19880676,1000,5,1,1458601513,1472438266,0
UMTS,404,5,Vi (Vodafone Idea),3053,289246,0,69.34638977,22.83714294,1000,1,1,1419620763,1419620763,0
UMTS,404,5,Vi (Vodafone Idea),3032,1634256,0,72.83866882,21.18782043,1000,1,1,1444433351,1444433351,0
UMTS,404,5,Vi (Vodafone Idea),3032,1617236,0,72.82081604,21.19743347,1000,1,1,1458130346,1458130346,0
UMTS,404,5,Vi (Vodafone Idea),3053,289256,0,69.35325623,22.83027649,1000,1,1,1419620722,1419620722,0
UMTS,404,5,Vi (Vodafone Idea),3053,289276,0,69.38072205,22.82066345,1000,1,1,1419620722,1419620722,0
UMTS,404,5,Vi (Vodafone Idea),3053,275690,0,70.11543274,23.06785583,1000,1,1,1453386083,1453386083,0
UMTS,404,5,Vi (Vodafone Idea),3053,289267,0,69.3573761,22.83302307,1000,1,1,1419620458,1419620458,0
UMTS,404,5,Vi (Vodafone Idea),3053,275807,0,70.12641907,23.05549622,1000,1,1,1452692205,1452692205,0
UMTS,404,5,Vi (Vodafone Idea),3032,1618217,0,72.81394958,21.18507385,1000,1,1,1445055924,1445055924,0
UMTS,404,5,Vi (Vodafone Idea),3053,289257,0,69.31343079,22.83851624,1000,2,1,1458601514,1479146374,0
UMTS,404,5,Vi (Vodafone Idea),3053,290305,0,69.72953796,22.84538269,1000,1,1,1439354889,1439354889,0
UMTS,404,5,Vi (Vodafone Idea),3053,275656,0,70.13191223,23.05961609,1000,1,1,1456436634,1456436634,0
UMTS,404,5,Vi (Vodafone Idea),3053,318445,0,69.4644928,23.00743103,1000,1,1,1453799593,1453799593,0
UMTS,404,5,Vi (Vodafone Idea),3053,304226,0,68.77235413,23.23951721,1000,1,1,1448170827,1448170827,0
UMTS,404,5,Vi (Vodafone Idea),3053,301187,0,70.3502655,23.29307556,1000,1,1,1425337010,1425337010,0
UMTS,404,5,Vi (Vodafone Idea),3053,312835,0,68.74351501,23.66523743,1000,1,1,1457528429,1457528429,0
UMTS,404,5,Vi (Vodafone Idea),3053,318437,0,68.61167908,23.23127747,1000,1,1,1448170652,1448170652,0
UMTS,404,5,Vi (Vodafone Idea),3053,312607,0,70.16899109,23.17771912,1000,1,1,1441162655,1441162655,0
UMTS,404,5,Vi (Vodafone Idea),3053,296247,0,69.35050964,22.83027649,1000,1,1,1419620722,1419620722,0
UMTS,404,5,Vi (Vodafone Idea),3053,304236,0,68.8368988,23.25050354,1000,1,1,1448170658,1448170658,0
UMTS,404,5,Vi (Vodafone Idea),3053,312676,0,69.41230774,23.10630798,1000,1,1,1450770152,1450770152,0
UMTS,404,5,Vi (Vodafone Idea),3053,303387,0,68.858871,23.628845,1000,2,1,1458601514,1492113564,0
UMTS,404,5,Vi (Vodafone Idea),3053,298487,0,70.14152527,23.06510925,1000,1,1,1456751654,1456751654,0
UMTS,404,5,Vi (Vodafone Idea),3053,318676,0,70.78834534,23.40293884,1000,1,1,1425337011,1425337011,0
UMTS,404,5,Vi (Vodafone Idea),3053,307766,0,70.13465881,23.06785583,1000,1,1,1452479637,1452479637,0
UMTS,404,5,Vi (Vodafone Idea),3053,296235,0,70.143585,23.061676,1000,2,1,1458601514,1460149674,0
UMTS,404,5,Vi (Vodafone Idea),3053,307737,0,70.11955261,23.04862976,1000,1,1,1426632442,1426632442,0
UMTS,404,5,Vi (Vodafone Idea),3054,291287,0,69.66911316,23.25462341,1000,1,1,1453799593,1453799593,0
UMTS,404,5,Vi (Vodafone Idea),3053,319165,0,69.42878723,22.94013977,1000,1,1,1453799593,1453799593,0
UMTS,404,5,Vi (Vodafone Idea),3054,282325,0,69.67460632,23.23951721,1000,1,1,1425336993,1425336993,0
UMTS,404,5,Vi (Vodafone Idea),3054,282307,0,69.643021,23.24398,1000,4,1,1458601515,1486733622,0
UMTS,404,5,Vi (Vodafone Idea),3054,282266,0,69.67598,23.248444,1000,2,1,1458601514,1476171331,0
UMTS,404,5,Vi (Vodafone Idea),3054,282269,0,69.67460632,23.25050354,1000,1,1,1453799593,1453799593,0
UMTS,404,5,Vi (Vodafone Idea),3054,282286,0,69.64302063,23.23265076,1000,1,1,1419620763,1419620763,0
UMTS,404,5,Vi (Vodafone Idea),3054,282277,0,69.62928772,23.22029114,1000,1,1,1419620763,1419620763,0
UMTS,404,5,Vi (Vodafone Idea),3054,282225,0,69.66499329,23.22166443,1000,1,1,1453237403,1453237403,0
UMTS,404,5,Vi (Vodafone Idea),3054,282377,0,69.77211,23.23082,1000,3,1,1458601515,1491611616,0
UMTS,404,5,Vi (Vodafone Idea),3054,282397,0,69.71031189,23.2408905,1000,2,1,1458601515,1464845374,0
UMTS,404,5,Vi (Vodafone Idea),3054,296255,0,69.57710266,23.21205139,1000,1,1,1437632951,1437632951,0
UMTS,404,5,Vi (Vodafone Idea),3054,282257,0,69.660416,23.245468,1000,9,1,1458601514,1492415320,0
UMTS,404,5,Vi (Vodafone Idea),3054,282195,0,69.67185974,23.25874329,1000,1,1,1419620763,1419620763,0
UMTS,404,5,Vi (Vodafone Idea),3054,291427,0,69.754944,23.229904,1000,2,1,1458601515,1492113564,0
UMTS,404,5,Vi (Vodafone Idea),3053,318736,0,68.73252869,23.22166443,1000,1,1,1448170827,1448170827,0
UMTS,404,5,Vi (Vodafone Idea),3053,319116,0,70.54389954,23.3026886,1000,1,1,1450770152,1450770152,0
UMTS,404,5,Vi (Vodafone Idea),3054,282267,0,69.67048645,23.24913025,1000,1,1,1453799593,1453799593,0
UMTS,404,5,Vi (Vodafone Idea),3053,318737,0,68.61167908,23.23265076,1000,1,1,1448170652,1448170652,0
UMTS,404,5,Vi (Vodafone Idea),3066,345422,0,73.16001892,22.30293274,1000,2,1,1458601515,1470801119,0
UMTS,404,5,Vi (Vodafone Idea),3066,345323,0,73.23143005,22.30018616,1000,1,1,1450150598,1450150598,0
UMTS,404,5,Vi (Vodafone Idea),3066,345371,0,73.16001892,22.32078552,1000,1,1,1434701652,1434701652,0
UMTS,404,5,Vi (Vodafone Idea),3066,345273,0,73.17512512,22.34687805,1000,1,1,1449838922,1449838922,0
UMTS,404,5,Vi (Vodafone Idea),3066,345342,0,73.176498,22.255692,1000,5,1,1458601515,1490078203,0
UMTS,404,5,Vi (Vodafone Idea),3066,345253,0,73.19023132,22.32078552,1000,2,1,1458601515,1476219266,0
UMTS,404,5,Vi (Vodafone Idea),3054,324225,0,69.69795227,23.23402405,1000,1,1,1451882352,1451882352,0
UMTS,404,5,Vi (Vodafone Idea),3066,345312,0,73.19847107,22.29743958,1000,1,1,1450506160,1450506160,0
UMTS,404,5,Vi (Vodafone Idea),3066,345223,0,73.15452576,22.27546692,1000,1,1,1439621788,1439621788,0
UMTS,404,5,Vi (Vodafone Idea),3066,345402,0,73.20808411,22.30705261,1000,1,1,1429046798,1429046798,0
UMTS,404,5,Vi (Vodafone Idea),3066,22319,0,73.25340271,22.36610413,1000,1,1,1432126680,1432126680,0
UMTS,404,5,Vi (Vodafone Idea),3066,345233,0,73.208084,22.237473,1000,3,1,1458601515,1476975252,0
UMTS,404,5,Vi (Vodafone Idea),3066,345191,207,73.207817,22.328827,1000,7,1,1458601515,1548556676,0
UMTS,404,5,Vi (Vodafone Idea),3066,345762,0,73.15864563,22.30430603,1000,1,1,1438339098,1438339098,0
UMTS,404,5,Vi (Vodafone Idea),3066,345641,0,73.18061829,22.28919983,1000,1,1,1436441503,1436441503,0
UMTS,404,5,Vi (Vodafone Idea),3066,345552,0,73.21907043,22.3400116,1000,2,1,1458601516,1461556581,0
UMTS,404,5,Vi (Vodafone Idea),3066,345694,0,73.20671082,22.25761414,1000,1,1,1457642322,1457642322,0
UMTS,404,5,Vi (Vodafone Idea),3066,345661,0,73.200874,22.250748,1000,4,1,1458601516,1462323734,0
UMTS,404,5,Vi (Vodafone Idea),3066,345673,0,73.21632385,22.25074768,1000,2,1,1458601516,1481316933,0
UMTS,404,5,Vi (Vodafone Idea),3066,345512,0,73.13804626,22.31254578,1000,1,1,1435440273,1435440273,0
UMTS,404,5,Vi (Vodafone Idea),3066,345811,0,73.21632385,22.29469299,1000,1,1,1439051415,1439051415,0
UMTS,404,5,Vi (Vodafone Idea),3066,345602,0,73.20396423,22.33863831,1000,1,1,1449464979,1449464979,0
UMTS,404,5,Vi (Vodafone Idea),3066,345543,145,73.22045,22.324174,1000,18,1,1456175527,1548556539,0
UMTS,404,5,Vi (Vodafone Idea),3066,345633,0,73.15177917,22.29469299,1000,1,1,1429787360,1429787360,0
UMTS,404,5,Vi (Vodafone Idea),3066,345765,0,73.1476593,22.30430603,1000,1,1,1443432687,1443432687,0
UMTS,404,5,Vi (Vodafone Idea),3066,345601,0,73.21220398,22.35786438,1000,1,1,1450773535,1450773535,0
UMTS,404,5,Vi (Vodafone Idea),3066,345802,0,73.18611145,22.27958679,1000,2,1,1458601516,1479530704,0
UMTS,404,5,Vi (Vodafone Idea),3066,345582,0,73.20121765,22.31391907,1000,1,1,1449654604,1449654604,0
UMTS,404,5,Vi (Vodafone Idea),3066,345663,0,73.197784,22.27272,1000,6,1,1458601516,1476583096,0
UMTS,404,5,Vi (Vodafone Idea),3066,346091,0,73.16551208,22.28370667,1000,1,1,1441835619,1441835619,0
UMTS,404,5,Vi (Vodafone Idea),3066,345971,0,73.20259094,22.27272034,1000,13,1,1458601516,1481226938,0
UMTS,404,5,Vi (Vodafone Idea),3066,345822,0,73.21357727,22.28919983,1000,2,1,1458601516,1489194936,0
UMTS,404,5,Vi (Vodafone Idea),3066,345981,0,73.19160461,22.26173401,1000,1,1,1436181418,1436181418,0
UMTS,404,5,Vi (Vodafone Idea),3066,346033,0,73.181534,22.277298,1000,3,1,1458601517,1483096286,0
UMTS,404,5,Vi (Vodafone Idea),3066,345903,0,73.236459,22.272998,1000,5,1,1458601516,1504786244,0
UMTS,404,5,Vi (Vodafone Idea),3066,346131,0,73.19847107,22.3400116,1000,1,1,1451310573,1451310573,0
UMTS,404,5,Vi (Vodafone Idea),3066,345882,0,73.15040588,22.32902527,1000,1,1,1432805422,1432805422,0
UMTS,404,5,Vi (Vodafone Idea),3066,346011,0,73.18885803,22.23838806,1000,1,1,1441835619,1441835619,0
UMTS,404,5,Vi (Vodafone Idea),3066,346012,0,73.18748474,22.23152161,1000,1,1,1457642344,1457642344,0
UMTS,404,5,Vi (Vodafone Idea),3066,346082,0,73.187485,22.308884,1000,3,1,1458601517,1488070697,0
UMTS,404,5,Vi (Vodafone Idea),3066,345943,0,73.19297791,22.2782135,1000,1,1,1431156757,1431156757,0
UMTS,404,5,Vi (Vodafone Idea),3066,346316,0,73.18061829,22.33726501,1000,1,1,1438980560,1438980560,0
UMTS,404,5,Vi (Vodafone Idea),3066,346492,0,73.206024,22.282333,1000,4,1,1458601517,1476583085,0
UMTS,404,5,Vi (Vodafone Idea),3066,346401,0,73.16551208,22.30430603,1000,1,1,1454762386,1454762386,0
UMTS,404,5,Vi (Vodafone Idea),3066,347653,0,73.15864563,22.30979919,1000,5,1,1458601517,1471503678,0
UMTS,404,5,Vi (Vodafone Idea),3066,346483,0,73.21632385,22.3084259,1000,1,1,1455375764,1455375764,0
UMTS,404,5,Vi (Vodafone Idea),3066,346453,0,73.15589905,22.33451843,1000,1,1,1432805423,1432805423,0
UMTS,404,5,Vi (Vodafone Idea),3066,346343,0,73.16494,22.278589,1636,3,1,1458601517,1494816757,0
UMTS,404,5,Vi (Vodafone Idea),3066,346361,0,73.19847107,22.29743958,1000,1,1,1450506160,1450506160,0
UMTS,404,5,Vi (Vodafone Idea),3066,346404,0,73.16688538,22.30293274,1000,2,1,1458601517,1470720746,0
UMTS,404,5,Vi (Vodafone Idea),3066,346445,0,73.180306,22.308963,6712,12,1,1458601517,1504256011,0
UMTS,404,5,Vi (Vodafone Idea),3066,346381,0,73.179245,22.31803894,1000,1,1,1451863516,1451863516,0
UMTS,404,5,Vi (Vodafone Idea),3066,346472,0,73.179016,22.322159,1000,6,1,1458601517,1491950661,0
UMTS,404,5,Vi (Vodafone Idea),3066,356591,0,73.206711,22.332687,1000,3,1,1458601518,1492049108,0
UMTS,404,5,Vi (Vodafone Idea),3066,359312,0,73.16413879,22.31254578,1000,6,1,1458601518,1476601285,0
UMTS,404,5,Vi (Vodafone Idea),3066,356738,0,73.18199158,22.23976135,1000,1,1,1423896607,1423896607,0
UMTS,404,5,Vi (Vodafone Idea),3066,356422,0,73.20533752,22.33589172,1000,1,1,1429134392,1429134392,0
UMTS,404,5,Vi (Vodafone Idea),3066,354212,0,73.2094574,22.30018616,1000,1,1,1443306070,1443306070,0
UMTS,404,5,Vi (Vodafone Idea),3066,360233,0,73.16139221,22.34413147,1000,1,1,1438980560,1438980560,0
UMTS,404,5,Vi (Vodafone Idea),3066,357213,0,73.17237854,22.28507996,1000,1,1,1439051413,1439051413,0
UMTS,404,5,Vi (Vodafone Idea),3066,360192,0,73.17649841,22.29743958,1000,4,1,1458601518,1481948550,0
UMTS,404,5,Vi (Vodafone Idea),3066,355981,0,73.179245,22.3084259,1000,2,1,1458601518,1466286955,0
UMTS,404,5,Vi (Vodafone Idea),3066,359502,0,73.230881,22.265305,1000,5,1,1458601518,1481316933,0
UMTS,404,5,Vi (Vodafone Idea),3066,356594,348,73.207045,22.327362,1000,10,1,1458601518,1548556690,0
UMTS,404,5,Vi (Vodafone Idea),3066,354253,0,73.16551208,22.33726501,1000,1,1,1436306123,1436306123,0
UMTS,404,5,Vi (Vodafone Idea),3066,356737,0,73.18473816,22.23976135,1000,1,1,1423896748,1423896748,0
UMTS,404,5,Vi (Vodafone Idea),3066,360203,0,73.17237854,22.30293274,1000,5,1,1458601518,1483412339,0
UMTS,404,5,Vi (Vodafone Idea),3066,357223,0,73.170499,22.263107,1000,19,1,1458601518,1472852959,0
UMTS,404,5,Vi (Vodafone Idea),3066,354244,0,73.21083069,22.31117249,1000,1,1,1436794768,1436794768,0
UMTS,404,5,Vi (Vodafone Idea),3066,357723,0,73.252751,22.310912,1000,2,1,1458601518,1493971352,0
UMTS,404,5,Vi (Vodafone Idea),3030,1391108,0,72.83454895,21.18782043,1000,1,1,1440468942,1440468942,0
UMTS,404,5,Vi (Vodafone Idea),3030,1391137,0,72.84004211,21.16859436,1000,17,1,1458601509,1469011658,0
UMTS,404,5,Vi (Vodafone Idea),3030,1391067,0,72.83454895,21.17134094,1000,1,1,1450213699,1450213699,0
UMTS,404,5,Vi (Vodafone Idea),3030,617778,0,72.82218933,21.18095398,1000,1,1,1435557845,1435557845,0
UMTS,404,5,Vi (Vodafone Idea),3030,512363,0,72.80021667,21.01615906,1000,1,1,1435558344,1435558344,0
UMTS,404,5,Vi (Vodafone Idea),3030,38286,0,72.84004211,21.20429993,1000,1,1,1441250080,1441250080,0
UMTS,404,5,Vi (Vodafone Idea),3029,1420489,0,72.80845642,21.17683411,1000,1,1,1437212734,1437212734,0
UMTS,404,5,Vi (Vodafone Idea),3029,1588147,0,72.80845642,21.18507385,1000,3,1,1458601509,1487073252,0
UMTS,404,5,Vi (Vodafone Idea),3029,650046,0,72.76725769,21.15486145,1000,1,1,1435558334,1435558334,0
UMTS,404,5,Vi (Vodafone Idea),3029,1391759,0,72.81944275,21.17958069,1000,1,1,1437046403,1437046403,0
UMTS,404,5,Vi (Vodafone Idea),3030,1390468,0,72.83042908,21.20704651,1000,1,1,1436310999,1436310999,0
UMTS,404,5,Vi (Vodafone Idea),3030,1386724,0,72.83454895,21.18370056,1000,1,1,1440450387,1440450387,0
UMTS,404,5,Vi (Vodafone Idea),3030,1381291,0,72.87712097,21.19056702,1000,1,1,1451927557,1451927557,0
UMTS,404,5,Vi (Vodafone Idea),3029,650126,0,72.807999,21.128769,1000,3,1,1458601509,1464971502,0
UMTS,404,5,Vi (Vodafone Idea),3030,1391128,0,72.851715,21.166534,1000,2,1,1458601509,1485383142,0
UMTS,404,5,Vi (Vodafone Idea),3030,1390637,0,72.82493591,21.19880676,1000,1,1,1430618597,1430618597,0
UMTS,404,5,Vi (Vodafone Idea),3029,649607,0,72.77687073,21.18232727,1000,1,1,1443585197,1443585197,0
UMTS,404,5,Vi (Vodafone Idea),3030,1390627,0,72.83180237,21.15760803,1000,1,1,1451928320,1451928320,0
UMTS,404,5,Vi (Vodafone Idea),3030,508523,0,72.91007996,21.05186462,1000,1,1,1435558186,1435558186,0
UMTS,404,5,Vi (Vodafone Idea),3030,1390855,0,72.84416199,21.1782074,1000,2,1,1458601509,1485383142,0
UMTS,404,5,Vi (Vodafone Idea),3030,504923,0,72.96226501,20.96260071,1000,1,1,1450773523,1450773523,0
UMTS,404,5,Vi (Vodafone Idea),3029,1617096,0,72.82218933,21.18095398,1000,1,1,1443445157,1443445157,0
UMTS,404,5,Vi (Vodafone Idea),3030,1390688,0,72.8263092,21.17546082,1000,2,1,1458601509,1468728692,0
UMTS,404,5,Vi (Vodafone Idea),3030,650126,0,72.80982971,21.13014221,1000,1,1,1435558474,1435558474,0
UMTS,404,5,Vi (Vodafone Idea),3029,3906092,0,72.79060364,21.18370056,1000,1,1,1456533524,1456533524,0
UMTS,404,5,Vi (Vodafone Idea),3030,1397038,0,72.82493591,21.147995,1000,1,1,1435558344,1435558344,0
UMTS,404,5,Vi (Vodafone Idea),3030,1392848,0,72.89497375,21.08894348,1000,4,1,1458601510,1483443870,0
UMTS,404,5,Vi (Vodafone Idea),3030,1392748,0,72.84141541,21.20018005,1000,1,1,1437948123,1437948123,0
UMTS,404,5,Vi (Vodafone Idea),3030,1392419,0,72.82905579,21.18232727,1000,1,1,1440500188,1440500188,0
UMTS,404,5,Vi (Vodafone Idea),3030,1398179,0,73.10371399,21.13288879,1000,1,1,1448714444,1448714444,0
UMTS,404,5,Vi (Vodafone Idea),3030,1392798,0,72.86338806,21.1013031,1000,2,1,1458601510,1464789746,0
UMTS,404,5,Vi (Vodafone Idea),3030,1392137,0,72.84141541,21.20704651,1000,1,1,1441578171,1441578171,0
UMTS,404,5,Vi (Vodafone Idea),3030,1392860,0,72.86476135,21.1013031,1000,4,1,1458601510,1482535237,0
UMTS,404,5,Vi (Vodafone Idea),3030,1397059,0,72.82905579,21.12052917,1000,1,1,1435558344,1435558344,0
UMTS,404,5,Vi (Vodafone Idea),3030,1395440,0,72.861453,21.117428,1000,3,1,1458601510,1505836400,0
UMTS,404,5,Vi (Vodafone Idea),3030,1392587,0,72.85377502,21.13014221,1000,2,1,1458601510,1467627206,0
